direction,type,hex,Full
1,0000000100000000,0b0001000001000000000000095f6b65726265726f73045f74637003534f5304424f41540000210001,0000101100000000000000010000000000000000000000010000000000000000000000000000000000000000000000000000100101011111011010110110010101110010011000100110010101110010011011110111001100000100010111110111010001100011011100000000001101010011010011110101001100000100010000100100111101000001010101000000000000000000001000010000000000000001
0,1000010110000000,0b0085800001000200000003095f6b65726265726f73045f74637003534f5304424f41540000210001c00c0021000100000258001900000064005808796574696372616203736f7304626f617400c00c0021000100000258001b0000006400580a5465786173546f61737403736f7304626f617400c03b0001000100000e100004c0a8dc14c03b0001000100000e100004c0a80014c0600001000100000e100004c0a8dc15,000010110000000010000101100000000000000000000001000000000000001000000000000000000000000000000011000010010101111101101011011001010111001001100010011001010111001001101111011100110000010001011111011101000110001101110000000000110101001101001111010100110000010001000010010011110100000101010100000000000000000000100001000000000000000111000000000011000000000000100001000000000000000100000000000000000000001001011000000000000001100100000000000000000000000001100100000000000101100000001000011110010110010101110100011010010110001101110010011000010110001000000011011100110110111101110011000001000110001001101111011000010111010000000000110000000000110000000000001000010000000000000001000000000000000000000010010110000000000000011011000000000000000000000000011001000000000001011000000010100101010001100101011110000110000101110011010101000110111101100001011100110111010000000011011100110110111101110011000001000110001001101111011000010111010000000000110000000011101100000000000000010000000000000001000000000000000000001110000100000000000000000100110000001010100011011100000101001100000000111011000000000000000100000000000000010000000000000000000011100001000000000000000001001100000010101000000000000001010011000000011000000000000000000001000000000000000100000000000000000000111000010000000000000000010011000000101010001101110000010101
1,0000000100000000,9db9010000010000000000000a5465786173546f61737403736f7304626f61740000010001,10011101101110010000000100000000000000000000000100000000000000000000000000000000000000000000000000001010010101000110010101111000011000010111001101010100011011110110000101110011011101000000001101110011011011110111001100000100011000100110111101100001011101000000000000000000000000010000000000000001
1,0000000100000000,a6bd010000010000000000000a5465786173546f61737403736f7304626f617400001c0001,10100110101111010000000100000000000000000000000100000000000000000000000000000000000000000000000000001010010101000110010101111000011000010111001101010100011011110110000101110011011101000000001101110011011011110111001100000100011000100110111101100001011101000000000000000000000111000000000000000001
0,1000010110000000,a6bd858000010000000100000a5465786173546f61737403736f7304626f617400001c0001c0170006000100000e10002c087965746963726162c0170a686f73746d6173746572c0170000046500000384000002580001518000000e10,101001101011110110000101100000000000000000000001000000000000000000000000000000010000000000000000000010100101010001100101011110000110000101110011010101000110111101100001011100110111010000000011011100110110111101110011000001000110001001101111011000010111010000000000000000000001110000000000000000011100000000010111000000000000011000000000000000010000000000000000000011100001000000000000001011000000100001111001011001010111010001101001011000110111001001100001011000101100000000010111000010100110100001101111011100110111010001101101011000010111001101110100011001010111001011000000000101110000000000000000000001000110010100000000000000000000001110000100000000000000000000000010010110000000000000000001010100011000000000000000000000000000111000010000
0,1000010110000000,9db9858000010001000000000a5465786173546f61737403736f7304626f61740000010001c00c0001000100000e100004c0a8dc15,1001110110111001100001011000000000000000000000010000000000000001000000000000000000000000000000000000101001010100011001010111100001100001011100110101010001101111011000010111001101110100000000110111001101101111011100110000010001100010011011110110000101110100000000000000000000000001000000000000000111000000000011000000000000000001000000000000000100000000000000000000111000010000000000000000010011000000101010001101110000010101
1,0000000100000000,c92f01000001000000000000095f6b65726265726f7303534f5304424f41540001000001,110010010010111100000001000000000000000000000001000000000000000000000000000000000000000000000000000010010101111101101011011001010111001001100010011001010111001001101111011100110000001101010011010011110101001100000100010000100100111101000001010101000000000000000001000000000000000000000001
0,1000010110000011,c92f85830001000000010000095f6b65726265726f7303534f5304424f4154000100000103736f7304626f6174000006000100000e10002c087965746963726162c0240a686f73746d6173746572c0240000046500000384000002580001518000000e10,11001001001011111000010110000011000000000000000100000000000000000000000000000001000000000000000000001001010111110110101101100101011100100110001001100101011100100110111101110011000000110101001101001111010100110000010001000010010011110100000101010100000000000000000100000000000000000000000100000011011100110110111101110011000001000110001001101111011000010111010000000000000000000000011000000000000000010000000000000000000011100001000000000000001011000000100001111001011001010111010001101001011000110111001001100001011000101100000000100100000010100110100001101111011100110111010001101101011000010111001101110100011001010111001011000000001001000000000000000000000001000110010100000000000000000000001110000100000000000000000000000010010110000000000000000001010100011000000000000000000000000000111000010000
1,0000000100000000,319a01000001000000000000105f6b65726265726f732d6d6173746572045f75647003534f5304424f41540000210001,001100011001101000000001000000000000000000000001000000000000000000000000000000000000000000000000000100000101111101101011011001010111001001100010011001010111001001101111011100110010110101101101011000010111001101110100011001010111001000000100010111110111010101100100011100000000001101010011010011110101001100000100010000100100111101000001010101000000000000000000001000010000000000000001
0,1000010110000011,319a85830001000000010000105f6b65726265726f732d6d6173746572045f75647003534f5304424f4154000021000103736f7304626f6174000006000100000e10002c087965746963726162c0300a686f73746d6173746572c0300000046500000384000002580001518000000e10,00110001100110101000010110000011000000000000000100000000000000000000000000000001000000000000000000010000010111110110101101100101011100100110001001100101011100100110111101110011001011010110110101100001011100110111010001100101011100100000010001011111011101010110010001110000000000110101001101001111010100110000010001000010010011110100000101010100000000000000000000100001000000000000000100000011011100110110111101110011000001000110001001101111011000010111010000000000000000000000011000000000000000010000000000000000000011100001000000000000001011000000100001111001011001010111010001101001011000110111001001100001011000101100000000110000000010100110100001101111011100110111010001101101011000010111001101110100011001010111001011000000001100000000000000000000000001000110010100000000000000000000001110000100000000000000000000000010010110000000000000000001010100011000000000000000000000000000111000010000
1,0000000100000000,ab2301000001000000000000095f6b65726265726f7303534f5304424f41540001000001,101010110010001100000001000000000000000000000001000000000000000000000000000000000000000000000000000010010101111101101011011001010111001001100010011001010111001001101111011100110000001101010011010011110101001100000100010000100100111101000001010101000000000000000001000000000000000000000001
0,1000010110000011,ab2385830001000000010000095f6b65726265726f7303534f5304424f4154000100000103736f7304626f6174000006000100000e10002c087965746963726162c0240a686f73746d6173746572c0240000046500000384000002580001518000000e10,10101011001000111000010110000011000000000000000100000000000000000000000000000001000000000000000000001001010111110110101101100101011100100110001001100101011100100110111101110011000000110101001101001111010100110000010001000010010011110100000101010100000000000000000100000000000000000000000100000011011100110110111101110011000001000110001001101111011000010111010000000000000000000000011000000000000000010000000000000000000011100001000000000000001011000000100001111001011001010111010001101001011000110111001001100001011000101100000000100100000010100110100001101111011100110111010001101101011000010111001101110100011001010111001011000000001001000000000000000000000001000110010100000000000000000000001110000100000000000000000000000010010110000000000000000001010100011000000000000000000000000000111000010000
1,0000000100000000,eb0b01000001000000000000095f6b65726265726f73045f74637003534f5304424f41540000210001,1110101100001011000000010000000000000000000000010000000000000000000000000000000000000000000000000000100101011111011010110110010101110010011000100110010101110010011011110111001100000100010111110111010001100011011100000000001101010011010011110101001100000100010000100100111101000001010101000000000000000000001000010000000000000001
0,1000010110000000,eb0b85800001000200000003095f6b65726265726f73045f74637003534f5304424f41540000210001c00c0021000100000258001b0000006400580a5465786173546f61737403736f7304626f617400c00c0021000100000258001900000064005808796574696372616203736f7304626f617400c03b0001000100000e100004c0a8dc15c0620001000100000e100004c0a8dc14c0620001000100000e100004c0a80014,111010110000101110000101100000000000000000000001000000000000001000000000000000000000000000000011000010010101111101101011011001010111001001100010011001010111001001101111011100110000010001011111011101000110001101110000000000110101001101001111010100110000010001000010010011110100000101010100000000000000000000100001000000000000000111000000000011000000000000100001000000000000000100000000000000000000001001011000000000000001101100000000000000000000000001100100000000000101100000001010010101000110010101111000011000010111001101010100011011110110000101110011011101000000001101110011011011110111001100000100011000100110111101100001011101000000000011000000000011000000000000100001000000000000000100000000000000000000001001011000000000000001100100000000000000000000000001100100000000000101100000001000011110010110010101110100011010010110001101110010011000010110001000000011011100110110111101110011000001000110001001101111011000010111010000000000110000000011101100000000000000010000000000000001000000000000000000001110000100000000000000000100110000001010100011011100000101011100000001100010000000000000000100000000000000010000000000000000000011100001000000000000000001001100000010101000110111000001010011000000011000100000000000000001000000000000000100000000000000000000111000010000000000000000010011000000101010000000000000010100
1,0000000100000000,17f1010000010000000000000a5465786173546f61737403736f7304626f61740000010001,00010111111100010000000100000000000000000000000100000000000000000000000000000000000000000000000000001010010101000110010101111000011000010111001101010100011011110110000101110011011101000000001101110011011011110111001100000100011000100110111101100001011101000000000000000000000000010000000000000001
1,0000000100000000,742c010000010000000000000a5465786173546f61737403736f7304626f617400001c0001,01110100001011000000000100000000000000000000000100000000000000000000000000000000000000000000000000001010010101000110010101111000011000010111001101010100011011110110000101110011011101000000001101110011011011110111001100000100011000100110111101100001011101000000000000000000000111000000000000000001
0,1000010110000000,17f1858000010001000000000a5465786173546f61737403736f7304626f61740000010001c00c0001000100000e100004c0a8dc15,0001011111110001100001011000000000000000000000010000000000000001000000000000000000000000000000000000101001010100011001010111100001100001011100110101010001101111011000010111001101110100000000110111001101101111011100110000010001100010011011110110000101110100000000000000000000000001000000000000000111000000000011000000000000000001000000000000000100000000000000000000111000010000000000000000010011000000101010001101110000010101
0,1000010110000000,742c858000010000000100000a5465786173546f61737403736f7304626f617400001c0001c0170006000100000e10002c087965746963726162c0170a686f73746d6173746572c0170000046500000384000002580001518000000e10,011101000010110010000101100000000000000000000001000000000000000000000000000000010000000000000000000010100101010001100101011110000110000101110011010101000110111101100001011100110111010000000011011100110110111101110011000001000110001001101111011000010111010000000000000000000001110000000000000000011100000000010111000000000000011000000000000000010000000000000000000011100001000000000000001011000000100001111001011001010111010001101001011000110111001001100001011000101100000000010111000010100110100001101111011100110111010001101101011000010111001101110100011001010111001011000000000101110000000000000000000001000110010100000000000000000000001110000100000000000000000000000010010110000000000000000001010100011000000000000000000000000000111000010000
1,0000000100000000,e9f101000001000000000000095f6b65726265726f7303534f5304424f41540001000001,111010011111000100000001000000000000000000000001000000000000000000000000000000000000000000000000000010010101111101101011011001010111001001100010011001010111001001101111011100110000001101010011010011110101001100000100010000100100111101000001010101000000000000000001000000000000000000000001
0,1000010110000011,e9f185830001000000010000095f6b65726265726f7303534f5304424f4154000100000103736f7304626f6174000006000100000e10002c087965746963726162c0240a686f73746d6173746572c0240000046500000384000002580001518000000e10,11101001111100011000010110000011000000000000000100000000000000000000000000000001000000000000000000001001010111110110101101100101011100100110001001100101011100100110111101110011000000110101001101001111010100110000010001000010010011110100000101010100000000000000000100000000000000000000000100000011011100110110111101110011000001000110001001101111011000010111010000000000000000000000011000000000000000010000000000000000000011100001000000000000001011000000100001111001011001010111010001101001011000110111001001100001011000101100000000100100000010100110100001101111011100110111010001101101011000010111001101110100011001010111001011000000001001000000000000000000000001000110010100000000000000000000001110000100000000000000000000000010010110000000000000000001010100011000000000000000000000000000111000010000
1,0000000100000000,091601000001000000000000105f6b65726265726f732d6d6173746572045f74637003534f5304424f41540000210001,000010010001011000000001000000000000000000000001000000000000000000000000000000000000000000000000000100000101111101101011011001010111001001100010011001010111001001101111011100110010110101101101011000010111001101110100011001010111001000000100010111110111010001100011011100000000001101010011010011110101001100000100010000100100111101000001010101000000000000000000001000010000000000000001
0,1000010110000011,091685830001000000010000105f6b65726265726f732d6d6173746572045f74637003534f5304424f4154000021000103736f7304626f6174000006000100000e10002c087965746963726162c0300a686f73746d6173746572c0300000046500000384000002580001518000000e10,00001001000101101000010110000011000000000000000100000000000000000000000000000001000000000000000000010000010111110110101101100101011100100110001001100101011100100110111101110011001011010110110101100001011100110111010001100101011100100000010001011111011101000110001101110000000000110101001101001111010100110000010001000010010011110100000101010100000000000000000000100001000000000000000100000011011100110110111101110011000001000110001001101111011000010111010000000000000000000000011000000000000000010000000000000000000011100001000000000000001011000000100001111001011001010111010001101001011000110111001001100001011000101100000000110000000010100110100001101111011100110111010001101101011000010111001101110100011001010111001011000000001100000000000000000000000001000110010100000000000000000000001110000100000000000000000000000010010110000000000000000001010100011000000000000000000000000000111000010000
1,0000000100000000,a4d50100000100000000000008796574696372616203736f7304626f61740000010001,1010010011010101000000010000000000000000000000010000000000000000000000000000000000000000000000000000100001111001011001010111010001101001011000110111001001100001011000100000001101110011011011110111001100000100011000100110111101100001011101000000000000000000000000010000000000000001
1,0000000100000000,c1ef0100000100000000000008796574696372616203736f7304626f617400001c0001,1100000111101111000000010000000000000000000000010000000000000000000000000000000000000000000000000000100001111001011001010111010001101001011000110111001001100001011000100000001101110011011011110111001100000100011000100110111101100001011101000000000000000000000111000000000000000001
0,1000010110000000,a4d58580000100020000000008796574696372616203736f7304626f61740000010001c00c0001000100000e100004c0a8dc14c00c0001000100000e100004c0a80014,10100100110101011000010110000000000000000000000100000000000000100000000000000000000000000000000000001000011110010110010101110100011010010110001101110010011000010110001000000011011100110110111101110011000001000110001001101111011000010111010000000000000000000000000100000000000000011100000000001100000000000000000100000000000000010000000000000000000011100001000000000000000001001100000010101000110111000001010011000000000011000000000000000001000000000000000100000000000000000000111000010000000000000000010011000000101010000000000000010100
0,1000010110000000,c1ef8580000100000001000008796574696372616203736f7304626f617400001c0001c0150006000100000e100023c00c0a686f73746d6173746572c0150000046500000384000002580001518000000e10,11000001111011111000010110000000000000000000000100000000000000000000000000000001000000000000000000001000011110010110010101110100011010010110001101110010011000010110001000000011011100110110111101110011000001000110001001101111011000010111010000000000000000000001110000000000000000011100000000010101000000000000011000000000000000010000000000000000000011100001000000000000001000111100000000001100000010100110100001101111011100110111010001101101011000010111001101110100011001010111001011000000000101010000000000000000000001000110010100000000000000000000001110000100000000000000000000000010010110000000000000000001010100011000000000000000000000000000111000010000
1,0000000100000000,44e501000001000000000000095f6b65726265726f7303534f5304424f41540001000001,010001001110010100000001000000000000000000000001000000000000000000000000000000000000000000000000000010010101111101101011011001010111001001100010011001010111001001101111011100110000001101010011010011110101001100000100010000100100111101000001010101000000000000000001000000000000000000000001
0,1000010110000011,44e585830001000000010000095f6b65726265726f7303534f5304424f4154000100000103736f7304626f6174000006000100000e10002c087965746963726162c0240a686f73746d6173746572c0240000046500000384000002580001518000000e10,01000100111001011000010110000011000000000000000100000000000000000000000000000001000000000000000000001001010111110110101101100101011100100110001001100101011100100110111101110011000000110101001101001111010100110000010001000010010011110100000101010100000000000000000100000000000000000000000100000011011100110110111101110011000001000110001001101111011000010111010000000000000000000000011000000000000000010000000000000000000011100001000000000000001011000000100001111001011001010111010001101001011000110111001001100001011000101100000000100100000010100110100001101111011100110111010001101101011000010111001101110100011001010111001011000000001001000000000000000000000001000110010100000000000000000000001110000100000000000000000000000010010110000000000000000001010100011000000000000000000000000000111000010000
1,0000000100000000,644501000001000000000000095f6b65726265726f73045f75647003534f5304424f41540000210001,0110010001000101000000010000000000000000000000010000000000000000000000000000000000000000000000000000100101011111011010110110010101110010011000100110010101110010011011110111001100000100010111110111010101100100011100000000001101010011010011110101001100000100010000100100111101000001010101000000000000000000001000010000000000000001
0,1000010110000000,644585800001000200000003095f6b65726265726f73045f75647003534f5304424f41540000210001c00c0021000100000258001900000064005808796574696372616203736f7304626f617400c00c0021000100000258001b0000006400580a5465786173546f61737403736f7304626f617400c03b0001000100000e100004c0a8dc14c03b0001000100000e100004c0a80014c0600001000100000e100004c0a8dc15,011001000100010110000101100000000000000000000001000000000000001000000000000000000000000000000011000010010101111101101011011001010111001001100010011001010111001001101111011100110000010001011111011101010110010001110000000000110101001101001111010100110000010001000010010011110100000101010100000000000000000000100001000000000000000111000000000011000000000000100001000000000000000100000000000000000000001001011000000000000001100100000000000000000000000001100100000000000101100000001000011110010110010101110100011010010110001101110010011000010110001000000011011100110110111101110011000001000110001001101111011000010111010000000000110000000000110000000000001000010000000000000001000000000000000000000010010110000000000000011011000000000000000000000000011001000000000001011000000010100101010001100101011110000110000101110011010101000110111101100001011100110111010000000011011100110110111101110011000001000110001001101111011000010111010000000000110000000011101100000000000000010000000000000001000000000000000000001110000100000000000000000100110000001010100011011100000101001100000000111011000000000000000100000000000000010000000000000000000011100001000000000000000001001100000010101000000000000001010011000000011000000000000000000001000000000000000100000000000000000000111000010000000000000000010011000000101010001101110000010101
1,0000000100000000,b42801000001000000000000095f6b65726265726f73045f74637003534f5304424f41540000210001,1011010000101000000000010000000000000000000000010000000000000000000000000000000000000000000000000000100101011111011010110110010101110010011000100110010101110010011011110111001100000100010111110111010001100011011100000000001101010011010011110101001100000100010000100100111101000001010101000000000000000000001000010000000000000001
